"cluster","Count","ChurnCount","ChurnRate","AvgRevenue","AvgUsage","AvgOverage","AvgCustCareCalls","AvgDropCalls","AvgIncome"
"3",278,87,0.31294964028777,56.1302877697842,509.950215827338,30.1486690647482,1.67744604316547,5.8608273381295,0.985611510791367
"1",619,190,0.306946688206785,48.042746365105,360.737625201939,23.0196445880452,0.78281098546042,3.69421647819063,5.95153473344103
"2",103,20,0.194174757281553,138.669805825243,1671.80262135922,182.267766990291,7.23611650485437,21.5111650485437,3.99029126213592
